time_Schubert_D911-03_HU33,time_Schubert_D911-03_SC06,time_Schubert_D911-03_2,time_Schubert_D911-03,measure_Schubert_D911-03_2,time_sync_reference
96.780000,89.240000,144.220000,144.220000,36.805000,96.780000
96.800000,89.260000,144.240000,144.240000,36.810000,96.800000
96.820000,89.280000,144.260000,144.260000,36.815000,96.820000
96.840000,89.300000,144.280000,144.280000,36.820000,96.840000
96.860000,89.320000,144.300000,144.300000,36.825000,96.860000
96.880000,89.340000,144.320000,144.320000,36.830000,96.880000
96.900000,89.360000,144.340000,144.340000,36.835000,96.900000
96.920000,89.380000,144.360000,144.360000,36.840000,96.920000
96.940000,89.400000,144.520000,144.520000,36.880000,96.940000
96.960000,89.420000,144.560000,144.540000,36.890000,96.960000
96.980000,89.440000,144.580000,144.560000,36.895000,96.980000
97.000000,89.460000,144.600000,144.580000,36.900000,97.000000
97.020000,89.480000,144.620000,144.600000,36.905000,97.020000
97.040000,89.500000,144.640000,144.620000,36.910000,97.040000
97.060000,89.520000,144.660000,144.640000,36.915000,97.060000
97.080000,89.540000,144.700000,144.900000,36.925000,97.080000
97.100000,89.544000,144.720000,144.920000,36.930000,97.100000
97.120000,89.548000,144.940000,144.940000,36.985000,97.120000
97.140000,89.552000,144.960000,144.960000,36.990000,97.140000
97.160000,89.556000,144.980000,144.980000,36.995000,97.160000
97.180000,89.560000,145.000000,145.000000,37.000000,97.180000
97.200000,89.580000,145.040000,145.040000,37.010000,97.200000
97.220000,89.600000,145.580000,145.580000,37.145000,97.220000
97.240000,89.620000,145.600000,145.600000,37.150000,97.240000
97.260000,89.640000,145.620000,145.620000,37.155000,97.260000
97.280000,89.660000,145.640000,145.640000,37.160000,97.280000
97.300000,89.680000,145.660000,145.660000,37.165000,97.300000
97.320000,89.700000,145.680000,145.680000,37.170000,97.320000
97.340000,89.720000,145.700000,145.700000,37.175000,97.340000
97.360000,89.740000,145.720000,145.720000,37.180000,97.360000
97.380000,89.760000,145.740000,145.740000,37.185000,97.380000
97.400000,89.780000,145.760000,145.760000,37.190000,97.400000
97.420000,89.790000,145.780000,145.780000,37.195000,97.420000
97.440000,89.800000,145.800000,145.800000,37.200000,97.440000
97.460000,89.804000,145.820000,145.820000,37.205000,97.460000
97.480000,89.808000,145.840000,145.840000,37.210000,97.480000
97.500000,89.812000,145.860000,145.860000,37.215000,97.500000
97.520000,89.816000,145.880000,145.880000,37.220000,97.520000
97.540000,89.820000,145.900000,145.900000,37.225000,97.540000
97.560000,89.840000,145.920000,145.920000,37.230000,97.560000
97.580000,89.860000,145.940000,145.940000,37.235000,97.580000
97.600000,89.880000,145.960000,145.960000,37.240000,97.600000
97.620000,89.900000,145.980000,145.980000,37.245000,97.620000
97.640000,89.920000,146.000000,146.000000,37.250000,97.640000
97.660000,89.940000,146.020000,146.020000,37.255000,97.660000
97.680000,89.960000,146.040000,146.040000,37.260000,97.680000
97.700000,89.970000,146.060000,146.060000,37.265000,97.700000
97.720000,89.980000,146.080000,146.080000,37.270000,97.720000
97.740000,90.000000,146.100000,146.100000,37.275000,97.740000
97.760000,90.020000,146.120000,146.120000,37.280000,97.760000
97.780000,90.040000,146.140000,146.140000,37.285000,97.780000
97.800000,90.060000,146.160000,146.160000,37.290000,97.800000
97.820000,90.080000,146.180000,146.180000,37.295000,97.820000
97.840000,90.100000,146.200000,146.200000,37.300000,97.840000
97.860000,90.120000,146.220000,146.220000,37.305000,97.860000
97.880000,90.140000,146.240000,146.240000,37.310000,97.880000
97.900000,90.160000,146.260000,146.260000,37.315000,97.900000
97.920000,90.180000,146.280000,146.280000,37.320000,97.920000
97.940000,90.200000,146.300000,146.300000,37.325000,97.940000
97.960000,90.220000,146.320000,146.320000,37.330000,97.960000
97.980000,90.260000,146.340000,146.340000,37.335000,97.980000
98.000000,90.280000,146.360000,146.360000,37.340000,98.000000
98.020000,90.300000,146.380000,146.380000,37.345000,98.020000
98.040000,90.320000,146.400000,146.400000,37.350000,98.040000
98.060000,90.340000,146.420000,146.420000,37.355000,98.060000
98.080000,90.360000,146.440000,146.440000,37.360000,98.080000
98.100000,90.380000,146.460000,146.460000,37.365000,98.100000
98.120000,90.400000,146.480000,146.480000,37.370000,98.120000
98.140000,90.420000,146.500000,146.500000,37.375000,98.140000
98.160000,90.440000,146.520000,146.520000,37.380000,98.160000
98.180000,90.460000,146.540000,146.540000,37.385000,98.180000
98.200000,90.480000,146.560000,146.560000,37.390000,98.200000
98.220000,90.500000,146.580000,146.580000,37.395000,98.220000
98.240000,90.520000,146.600000,146.600000,37.400000,98.240000
98.260000,90.540000,146.620000,146.620000,37.405000,98.260000
98.280000,90.560000,146.640000,146.640000,37.410000,98.280000
98.300000,90.580000,146.660000,146.660000,37.415000,98.300000
98.320000,90.600000,146.680000,146.680000,37.420000,98.320000
98.340000,90.620000,146.700000,146.700000,37.425000,98.340000
98.360000,90.640000,146.720000,146.720000,37.430000,98.360000
98.380000,90.660000,146.740000,146.740000,37.435000,98.380000
98.400000,90.680000,146.760000,146.760000,37.440000,98.400000
98.420000,90.700000,146.780000,146.780000,37.445000,98.420000
98.440000,90.720000,146.800000,146.800000,37.450000,98.440000
98.460000,90.740000,146.820000,146.820000,37.455000,98.460000
98.480000,90.760000,146.840000,146.840000,37.460000,98.480000
98.500000,90.780000,146.860000,146.860000,37.465000,98.500000
98.520000,90.800000,146.880000,146.880000,37.470000,98.520000
98.540000,90.820000,146.980000,147.100000,37.495000,98.540000
98.560000,90.840000,147.140000,147.140000,37.535000,98.560000
98.580000,90.860000,147.160000,147.160000,37.540000,98.580000
98.600000,90.880000,147.180000,147.180000,37.545000,98.600000
98.620000,90.900000,147.200000,147.200000,37.550000,98.620000
98.640000,90.920000,147.220000,147.220000,37.555000,98.640000
98.660000,90.940000,147.240000,147.240000,37.560000,98.660000
98.680000,90.960000,147.260000,147.260000,37.565000,98.680000
98.700000,90.980000,147.280000,147.280000,37.570000,98.700000
98.720000,91.000000,147.300000,147.300000,37.575000,98.720000
98.740000,91.020000,147.320000,147.320000,37.580000,98.740000
98.760000,91.040000,147.340000,147.340000,37.585000,98.760000
98.780000,91.060000,147.760000,147.760000,37.690000,98.780000
98.800000,91.080000,147.780000,147.780000,37.695000,98.800000
98.820000,91.100000,147.800000,147.800000,37.700000,98.820000
98.840000,91.120000,147.820000,147.820000,37.705000,98.840000
98.860000,91.140000,147.840000,147.840000,37.710000,98.860000
98.880000,91.160000,147.860000,147.860000,37.715000,98.880000
98.900000,91.180000,147.880000,147.880000,37.720000,98.900000
98.920000,91.200000,147.900000,147.900000,37.725000,98.920000
98.940000,91.260000,147.920000,147.920000,37.730000,98.940000
98.960000,91.280000,147.940000,147.940000,37.735000,98.960000
98.980000,91.300000,147.960000,147.960000,37.740000,98.980000
99.000000,91.320000,147.980000,147.980000,37.745000,99.000000
99.020000,91.340000,148.000000,148.000000,37.750000,99.020000
99.040000,91.360000,148.020000,148.020000,37.755000,99.040000
99.060000,91.380000,148.040000,148.040000,37.760000,99.060000
99.080000,91.400000,148.060000,148.060000,37.765000,99.080000
99.100000,91.420000,148.080000,148.080000,37.770000,99.100000
99.120000,91.440000,148.100000,148.100000,37.775000,99.120000
99.140000,91.460000,148.120000,148.120000,37.780000,99.140000
99.160000,91.480000,148.140000,148.140000,37.785000,99.160000
99.180000,91.500000,148.160000,148.160000,37.790000,99.180000
99.200000,91.520000,148.180000,148.180000,37.795000,99.200000
99.220000,91.540000,148.200000,148.200000,37.800000,99.220000
99.240000,91.560000,148.220000,148.220000,37.805000,99.240000
99.260000,91.580000,148.240000,148.240000,37.810000,99.260000
99.280000,91.600000,148.260000,148.260000,37.815000,99.280000
99.300000,91.620000,148.280000,148.280000,37.820000,99.300000
99.320000,91.640000,148.300000,148.300000,37.825000,99.320000
99.340000,91.700000,148.320000,148.320000,37.830000,99.340000
99.360000,91.720000,148.340000,148.340000,37.835000,99.360000
99.380000,91.740000,148.360000,148.360000,37.840000,99.380000
99.400000,91.760000,148.380000,148.380000,37.845000,99.400000
99.420000,91.780000,148.400000,148.400000,37.850000,99.420000
99.440000,91.800000,148.420000,148.420000,37.855000,99.440000
99.460000,91.820000,148.440000,148.440000,37.860000,99.460000
99.480000,91.840000,148.460000,148.460000,37.865000,99.480000
99.500000,91.860000,148.480000,148.480000,37.870000,99.500000
99.520000,91.880000,148.500000,148.500000,37.875000,99.520000
99.540000,91.900000,148.520000,148.520000,37.880000,99.540000
99.560000,91.920000,148.540000,148.540000,37.885000,99.560000
99.580000,91.940000,148.560000,148.560000,37.890000,99.580000
99.600000,91.960000,148.580000,148.580000,37.895000,99.600000
99.620000,91.980000,148.600000,148.940000,37.900000,99.620000
99.640000,92.000000,148.960000,148.960000,37.990000,99.640000
99.660000,92.020000,148.980000,148.980000,37.995000,99.660000
99.680000,92.040000,149.000000,149.000000,38.000000,99.680000
99.700000,92.060000,149.020000,149.020000,38.005000,99.700000
99.720000,92.080000,149.040000,149.040000,38.010000,99.720000
99.740000,92.120000,149.060000,149.060000,38.015000,99.740000
99.760000,92.140000,149.080000,149.080000,38.020000,99.760000
99.780000,92.160000,149.100000,149.100000,38.025000,99.780000
99.800000,92.180000,149.120000,149.120000,38.030000,99.800000
99.820000,92.200000,149.140000,149.140000,38.035000,99.820000
99.840000,92.220000,149.160000,149.160000,38.040000,99.840000
99.860000,92.240000,149.180000,149.180000,38.045000,99.860000
99.880000,92.260000,149.200000,149.200000,38.050000,99.880000
99.900000,92.280000,149.220000,149.220000,38.055000,99.900000
99.920000,92.300000,149.240000,149.240000,38.060000,99.920000
99.940000,92.320000,149.260000,149.260000,38.065000,99.940000
99.960000,92.340000,149.280000,149.280000,38.070000,99.960000
99.980000,92.360000,149.300000,149.300000,38.075000,99.980000
100.000000,92.380000,149.320000,149.320000,38.080000,100.000000
100.020000,92.390000,149.340000,149.340000,38.085000,100.020000
100.040000,92.400000,149.360000,149.360000,38.090000,100.040000
100.060000,92.420000,149.380000,149.380000,38.095000,100.060000
100.080000,92.440000,149.400000,149.400000,38.100000,100.080000
100.100000,92.460000,149.420000,149.420000,38.105000,100.100000
100.120000,92.480000,149.440000,149.440000,38.110000,100.120000
100.140000,92.500000,149.460000,149.460000,38.115000,100.140000
100.160000,92.520000,149.480000,149.480000,38.120000,100.160000
100.180000,92.530000,149.500000,149.500000,38.125000,100.180000
100.200000,92.540000,149.520000,149.520000,38.130000,100.200000
100.220000,92.560000,149.540000,149.540000,38.135000,100.220000
100.240000,92.580000,149.560000,149.560000,38.140000,100.240000
100.260000,92.600000,149.580000,149.580000,38.145000,100.260000
100.280000,92.620000,149.700000,149.700000,38.175000,100.280000
100.300000,92.630000,149.980000,149.980000,38.245000,100.300000
100.320000,92.640000,150.000000,150.000000,38.250000,100.320000
100.340000,92.660000,150.020000,150.020000,38.255000,100.340000
100.360000,92.662500,150.040000,150.040000,38.260000,100.360000
100.380000,92.665000,150.180000,150.180000,38.295000,100.380000
100.400000,92.667500,150.200000,150.200000,38.300000,100.400000
100.420000,92.670000,150.240000,150.240000,38.310000,100.420000
100.440000,92.672500,150.260000,150.260000,38.315000,100.440000
100.460000,92.675000,150.280000,150.280000,38.320000,100.460000
100.480000,92.677500,150.300000,150.300000,38.325000,100.480000
100.500000,92.680000,150.320000,150.320000,38.330000,100.500000
100.520000,92.700000,150.340000,150.340000,38.335000,100.520000
100.540000,92.720000,150.360000,150.360000,38.340000,100.540000
100.560000,92.740000,150.380000,150.380000,38.345000,100.560000
100.580000,92.760000,150.400000,150.400000,38.350000,100.580000
100.600000,92.780000,150.420000,150.420000,38.355000,100.600000
100.620000,92.800000,150.440000,150.440000,38.360000,100.620000
100.640000,92.820000,150.460000,150.460000,38.365000,100.640000
100.660000,92.840000,150.480000,150.480000,38.370000,100.660000
100.680000,92.860000,150.500000,150.500000,38.375000,100.680000
100.700000,92.880000,150.520000,150.520000,38.380000,100.700000
100.720000,92.900000,150.540000,150.540000,38.385000,100.720000
100.740000,92.920000,150.560000,150.560000,38.390000,100.740000
100.760000,92.940000,150.580000,150.580000,38.395000,100.760000
100.780000,92.960000,150.600000,150.600000,38.400000,100.780000
100.800000,92.980000,150.620000,150.620000,38.405000,100.800000
100.820000,93.000000,150.640000,150.640000,38.410000,100.820000
100.840000,93.020000,150.660000,150.660000,38.415000,100.840000
100.860000,93.040000,150.680000,150.680000,38.420000,100.860000
100.880000,93.060000,150.700000,150.700000,38.425000,100.880000
100.900000,93.080000,150.720000,150.720000,38.430000,100.900000
100.920000,93.100000,150.860000,150.860000,38.465000,100.920000
100.940000,93.120000,150.880000,150.880000,38.470000,100.940000
100.960000,93.140000,150.900000,150.900000,38.475000,100.960000
100.980000,93.160000,150.920000,150.920000,38.480000,100.980000
101.000000,93.180000,150.940000,150.940000,38.485000,101.000000
101.020000,93.200000,150.960000,150.960000,38.490000,101.020000
101.040000,93.220000,150.980000,150.980000,38.495000,101.040000
101.060000,93.240000,151.000000,151.000000,38.500000,101.060000
101.080000,93.260000,151.020000,151.020000,38.505000,101.080000
101.100000,93.280000,151.040000,151.040000,38.510000,101.100000
101.120000,93.300000,151.060000,151.060000,38.515000,101.120000
101.140000,93.320000,151.080000,151.080000,38.520000,101.140000
101.160000,93.340000,151.100000,151.100000,38.525000,101.160000
101.180000,93.360000,151.120000,151.120000,38.530000,101.180000
101.200000,93.380000,151.140000,151.140000,38.535000,101.200000
101.220000,93.400000,151.160000,151.160000,38.540000,101.220000
101.240000,93.420000,151.180000,151.180000,38.545000,101.240000
101.260000,93.440000,151.200000,151.200000,38.550000,101.260000
101.280000,93.460000,151.220000,151.220000,38.555000,101.280000
101.300000,93.480000,151.240000,151.240000,38.560000,101.300000
101.320000,93.500000,151.260000,151.260000,38.565000,101.320000
101.340000,93.520000,151.280000,151.280000,38.570000,101.340000
101.360000,93.540000,151.300000,151.300000,38.575000,101.360000
101.380000,93.560000,151.320000,151.320000,38.580000,101.380000
101.400000,93.580000,151.340000,151.340000,38.585000,101.400000
101.420000,93.600000,151.360000,151.360000,38.590000,101.420000
101.440000,93.620000,151.380000,151.380000,38.595000,101.440000
101.460000,93.640000,151.400000,151.400000,38.600000,101.460000
101.480000,93.660000,151.420000,151.420000,38.605000,101.480000
101.500000,93.680000,151.440000,151.440000,38.610000,101.500000
101.520000,93.700000,151.460000,151.460000,38.615000,101.520000
101.540000,93.720000,151.480000,151.480000,38.620000,101.540000
101.560000,93.740000,151.500000,151.500000,38.625000,101.560000
101.580000,93.760000,151.520000,151.520000,38.630000,101.580000
101.600000,93.780000,151.940000,151.940000,38.735000,101.600000
101.620000,93.800000,151.960000,151.960000,38.740000,101.620000
101.640000,93.820000,151.980000,151.980000,38.745000,101.640000
101.660000,93.840000,152.000000,152.000000,38.750000,101.660000
101.680000,93.860000,152.020000,152.020000,38.755000,101.680000
101.700000,93.880000,152.040000,152.040000,38.760000,101.700000
101.720000,93.900000,152.060000,152.060000,38.765000,101.720000
101.740000,93.920000,152.080000,152.080000,38.770000,101.740000
101.760000,93.940000,152.100000,152.100000,38.775000,101.760000
101.780000,93.960000,152.120000,152.120000,38.780000,101.780000
101.800000,93.980000,152.140000,152.140000,38.785000,101.800000
101.820000,94.000000,152.160000,152.160000,38.790000,101.820000
101.840000,94.020000,152.180000,152.180000,38.795000,101.840000
101.860000,94.040000,152.200000,152.200000,38.800000,101.860000
101.880000,94.060000,152.220000,152.220000,38.805000,101.880000
101.900000,94.080000,152.240000,152.240000,38.810000,101.900000
101.920000,94.100000,152.260000,152.260000,38.815000,101.920000
101.940000,94.120000,152.280000,152.280000,38.820000,101.940000
101.960000,94.140000,152.300000,152.300000,38.825000,101.960000
